1,provident
1,fund
1,PF
1,accounts
1,employee
1,contribution
1,lakh
1,split
1,April
1,Central
1,Board
1,Direct
1,Taxes
1,CBDT
1,inserted
1,Rule
1,D
1,IncomeTax
1,Rules
1,specified
1,separate
1,accounts
1,PF
1,account
1,maintained
1,segregate
1,taxable
1,nontaxable
1,contributions
1,PF
1,interest
1,paid
1,still
1,lack
1,clarity
1,details
1,done
1,EPFO
1,respond
1,query
1,ET
1,possible
1,delay
1,Organisations
1,PF
1,trusts
1,obligation
1,withholding
1,tax
1,started
1,discussing
1,await
1,clarity
1,EPFO
1,go
1,segregated
1,accounts
1,yet
1,place
1,said
1,Saraswathi
1,Kasturirangan
1,partner
1,Deloitte
1,India
1,happen
1,time
1,crediting
1,interest
1,previous
1,fiscal
1,said
1,A
1,top
1,government
1,official
1,told
1,ET
1,EPFO
1,advanced
1,stages
1,developing
1,system
1,effective
1,anytime
1,retirement
1,fund
1,body
1,starts
1,accounting
1,previous
1,year
1,basic
1,salary
1,lakh
1,fall
1,net
1,contribution
1,exceed
1,lakh
1,Voluntary
1,contributions
1,employees
1,also
1,counted
1,limit
10,AgenciesThere
10,view
10,insurance
10,industry
10,IIB
10,able
10,achieve
10,full
10,potential
10,absence
10,independent
10,sustainable
10,revenue
10,model
10,said
10,executive
10,aware
10,matterInsurance
10,regulator
10,examining
10,recommendations
10,committee
10,suggested
10,privatisation
10,Insurance
10,Information
10,Bureau
10,IIB
10,committee
10,set
10,Insurance
10,Regulatory
10,Development
10,Authority
10,India
10,Irdai
10,said
10,IIB
10,turned
10,private
10,company
10,owned
10,operated
10,insurance
10,industry
10,legislative
10,backing
10,said
10,executives
10,aware
10,matter
10,All
10,recommendations
10,consideration
10,said
10,first
10,executive
10,explaining
10,privatised
10,bureau
10,help
10,maintaining
10,supply
10,quality
10,data
10,make
10,profitable
10,business
10,entity
10,Privatisation
10,IIB
10,ensure
10,explores
10,new
10,areas
10,operation
10,provides
10,better
10,service
10,insurance
10,industry
10,attractive
10,revenue
10,model
10,said
10,adding
10,recommendations
10,submitted
10,last
10,month
10,Set
10,advisory
10,body
10,IIB
10,collects
10,transactional
10,data
10,insurers
10,different
10,lines
10,business
10,produces
10,periodical
10,reports
10,benefit
10,stakeholders
10,insurance
10,industry
10,converted
10,independent
10,society
10,view
10,insurance
10,industry
10,IIB
10,able
10,achieve
10,full
10,potential
10,absence
10,independent
10,sustainable
10,revenue
10,model
10,said
10,executive
10,aware
10,matter
10,AgenciesGoyal
10,added
10,pact
10,open
10,doors
10,Indian
10,businesses
10,UAE
10,also
10,countries
10,UAE
10,transit
10,point
10,large
10,parts
10,Africa
10,CIS
10,Commonwealth
10,Independent
10,States
10,countries
10,Gulf
10,regionThe
10,comprehensive
10,trade
10,agreement
10,India
10,UAE
10,help
10,creating
10,huge
10,job
10,opportunities
10,boost
10,growth
10,domestic
10,economy
10,Commerce
10,Industry
10,Minister
10,Piyush
10,Goyal
10,said
10,Friday
10,bilateral
10,pact
10,officially
10,dubbed
10,Comprehensive
10,Economic
10,Partnership
10,Agreement
10,CEPA
10,expected
10,increase
10,bilateral
10,trade
10,goods
10,USD
10,trade
10,services
10,USD
10,years
10,came
10,effect
10,May
10,agreement
10,opens
10,door
10,many
10,sectors
10,particularly
10,labourintensive
10,ones
10,textiles
10,gem
10,jewellery
10,pharmaceuticals
10,agriculture
10,Goyal
10,said
10,briefing
10,media
10,UAE
10,Minister
10,Economy
10,Abdullah
10,Bin
10,Touq
10,Al
10,Marri
10,ministers
10,launched
10,IndiaUAE
10,Startup
10,Bridge
10,IndiaUAE
10,Partnership
10,Summit
10,organised
10,industry
10,body
10,CII
10,Clearly
10,millions
10,jobs
10,added
10,exports
10,USD
10,nearly
10,Rs
10,lakh
10,crore
10,grows
10,planning
10,guess
10,estimate
10,partnership
10,finally
10,go
10,USD
10,bilateral
10,trade
10,sides
10,So
10,sense
10,give
10,big
10,boost
10,economic
10,growth
10,jobs
10,opportunities
10,opens
10,UAE
10,larger
10,ground
10,African
10,region
10,significantly
10,give
10,bump
10,Indian
10,economy
10,well
10,Goyal
10,said
10,added
10,pact
10,open
10,doors
10,Indian
10,businesses
10,UAE
10,also
10,countries
10,UAE
10,transit
10,point
10,large
10,parts
10,Africa
10,CIS
10,Commonwealth
10,Independent
10,States
10,countries
10,Gulf
10,region
10,CIS
10,countries
10,include
10,Armenia
10,Azerbaijan
10,Belarus
10,Georgia
10,Kazakhstan
10,Kyrgyzstan
10,Moldova
10,Russia
10,Tajikistan
10,Further
10,Goyal
10,said
10,Indian
10,pharma
10,products
10,get
10,immediate
10,access
10,UAE
10,market
10,believe
10,bilateral
10,trade
10,grow
10,least
10,USD
10,futureOur
10,commitment
10,take
10,much
10,higher
10,level
10,According
10,minister
10,framework
10,expected
10,jobs
10,India
10,provide
10,opportunities
10,startup
10,ecosystem
10,country
10,huge
10,potential
10,engagement
10,skill
10,development
10,education
10,looking
10,significant
10,investments
10,UAE
10,committed
10,USD
10,investments
10,India
10,manufacturing
10,infrastructure
10,service
10,So
10,business
10,get
10,booster
10,shot
10,minister
10,said
10,informed
10,large
10,number
10,startups
10,emerged
10,last
10,years
10,registered
10,ministry
10,India
10,also
10,unicorns
10,third
10,largest
10,startup
10,ecosystem
10,world
10,said
10,UAE
10,minister
10,said
10,pact
10,add
10,cent
10,GDP
10,growth
10,economy
10,also
10,said
10,agreement
10,products
10,commodities
10,also
10,services
10,adding
10,opportunities
10,come
10,along
10,Now
10,growth
10,looking
10,want
10,reach
10,USD
10,dollars
10,USD
10,today
10,decade
10,economic
10,modelling
10,showed
10,opportunity
10,growth
10,actually
10,reach
10,number
10,minister
10,said
10,T
1,ReutersIndian
1,Tea
1,Association
1,sought
1,help
1,Assam
1,government
1,appropriate
1,measures
1,protect
1,life
1,livelihood
1,regionSevere
1,floods
1,Assam
1,given
1,major
1,blow
1,tea
1,estates
1,Barak
1,Valley
1,located
1,southern
1,part
1,state
1,road
1,communication
1,Barak
1,valley
1,Brahmaputra
1,Valley
1,disrupted
1,tea
1,estates
1,able
1,dispatch
1,teas
1,causing
1,serious
1,financial
1,bottlenecks
1,industry
1,Indian
1,Tea
1,Association
1,sought
1,help
1,Assam
1,government
1,appropriate
1,measures
1,protect
1,life
1,livelihood
1,region
1,Barak
1,Valley
1,tea
1,Industry
1,historically
1,suffering
1,several
1,traditional
1,problems
1,also
1,reeling
1,severe
1,economic
1,crisis
1,due
1,long
1,recessionary
1,conditions
1,Owing
1,incessant
1,rainfall
1,first
1,week
1,May
1,whole
1,Barak
1,Valley
1,grip
1,severe
1,floods
1,rivers
1,reportedly
1,flowing
1,much
1,danger
1,level
1,caused
1,erosion
1,several
1,areas
1,apart
1,submerging
1,several
1,towns
1,region
1,including
1,Silchar
1,main
1,hub
1,activities
1,result
1,floods
1,landslides
1,several
1,places
1,road
1,communication
1,Barak
1,Valley
1,Brahmaputra
1,Valley
1,disrupted
1,œThis
1,turn
1,severely
1,affected
1,supply
1,several
1,essential
1,inputs
1,dispatch
1,made
1,teas
1,Disruption
1,road
1,communication
1,several
1,tea
1,estates
1,major
1,towns
1,region
1,affected
1,ITA
1,said
1,inclement
1,weather
1,also
1,causing
1,disruptions
1,power
1,instability
1,telecommunications
1,ITA
1,said
1,great
1,apprehension
1,scarcity
1,essential
1,items
1,coal
1,kind
1,weather
1,conditions
1,continue
1,shortage
1,food
1,items
1,coming
1,days
1,cannot
1,ruled
1,association
1,said
10,ReutersWhatsApp
10,also
10,wants
10,test
10,incentives
10,making
10,mobile
10,payments
10,Reliance
10,JioWhatsApp
10,weeks
10,roll
10,cashback
10,rewards
10,lure
10,Indians
10,peertopeer
10,payments
10,service
10,testing
10,similar
10,incentives
10,merchant
10,payments
10,sources
10,said
10,company
10,seeks
10,compete
10,rivals
10,including
10,Google
10,latest
10,move
10,comes
10,days
10,WhatsApp
10,regulatory
10,approval
10,double
10,payments
10,offering
10,users
10,India
10,biggest
10,market
10,users
10,overall
10,WhatsApp
10,end
10,May
10,launch
10,cashback
10,offer
10,Indian
10,rupees
10,transfers
10,users
10,make
10,payments
10,service
10,allows
10,contacts
10,send
10,funds
10,messenger
10,app
10,said
10,sources
10,direct
10,knowledge
10,companys
10,plans
10,incentive
10,spread
10,transactions
10,given
10,irrespective
10,amount
10,transferred
10,even
10,little
10,Indian
10,rupee
10,source
10,described
10,WhatsApps
10,user
10,acquisition
10,drive
10,WhatsApp
10,cashback
10,amount
10,appear
10,small
10,Neil
10,Shah
10,vice
10,president
10,research
10,Counterpoint
10,Research
10,said
10,compelling
10,enough
10,reason
10,users
10,switch
10,wont
10,leave
10,money
10,table
10,Indian
10,Shah
10,said
10,statement
10,responding
10,question
10,Reuters
10,WhatsApp
10,said
10,running
10,campaign
10,offering
10,cashback
10,incentives
10,phased
10,manner
10,users
10,way
10,unlock
10,potential
10,payments
10,WhatsApp
10,Separately
10,broader
10,payments
10,push
10,WhatsApp
10,testing
10,programme
10,dole
10,cashback
10,incentives
10,users
10,pay
10,highway
10,tolls
10,utility
10,bills
10,straight
10,app
10,sources
10,said
10,WhatsApp
10,also
10,wants
10,test
10,incentives
10,making
10,mobile
10,payments
10,Reliance
10,Jio
10,Indias
10,biggest
10,telecom
10,operator
10,sources
10,said
10,Reliance
10,partner
10,WhatsApp
10,whose
10,parent
10,Meta
10,Platforms
10,Inc
10,invested
10,Indian
10,firms
10,digital
10,arm
10,WhatsApp
10,comment
10,plans
10,Reliance
10,didnt
10,respond
10,request
10,comment
10,cashback
10,push
10,comes
10,WhatsApp
10,June
10,conducted
10,internal
10,study
10,assess
10,competition
10,India
10,Seen
10,Reuters
10,Winning
10,India
10,payments
10,study
10,says
10,incentives
10,top
10,sign
10,reasons
10,competitor
10,India
10,WhatsApp
10,also
10,assessed
10,needs
10,go
10,peertopeer
10,payments
10,users
10,use
10,rival
10,apps
10,make
10,merchant
10,bill
10,payments
10,study
10,stated
10,attractive
10,proposition
10,users
10,switch
10,WhatsApp
10,WhatsApp
10,competes
10,Alphabet
10,Incs
10,Google
10,Pay
10,Ant
10,Groupbacked
10,Paytm
10,Walmarts
10,PhonePe
10,Indias
10,crowded
10,digital
10,payments
10,market
10,WhatsApps
10,growth
10,hamstrung
10,India
10,months
10,capped
10,number
10,users
10,offer
10,payments
10,service
10,fears
10,opening
10,users
10,strain
10,countrys
10,financial
10,infrastructure
10,Reuters
10,reported
10,T
1,PTIGoyal
1,said
1,humanitarian
1,crisis
1,triggered
1,spiraling
1,food
1,inflation
1,matter
1,deep
1,concern
1,Covid
1,pandemic
1,reinforced
1,efficacy
1,food
1,stockholding
1,public
1,goodThis
1,story
1,originally
1,appeared
1,Jun
1,India
1,hit
1,World
1,Trade
1,Organization
1,WTO
1,members
1,responding
1,pandemic
1,time
1,urging
1,multilateral
1,trade
1,body
1,give
1,priority
1,permanent
1,solution
1,public
1,stockholding
1,moving
1,new
1,areas
1,India
1,also
1,stuck
1,tough
1,stand
1,fisheries
1,subsidies
1,demanding
1,rich
1,nations
1,presently
1,providing
1,notspecific
1,fuel
1,subsidies
1,subjected
1,kind
1,discipline
1,Speaking
1,Plenary
1,Session
1,th
1,Ministerial
1,Conference
1,WTO
1,Geneva
1,Sunday
1,commerce
1,industry
1,minister
1,Piyush
1,Goyal
1,said
1,WTO
1,negotiate
1,rules
1,nontraderelated
1,subjects
1,climate
1,change
1,gender
1,legitimately
1,fall
1,domain
1,intergovernmental
1,organisations
1,statement
1,assumes
1,significance
1,wake
1,decisions
1,plurilaterals
1,environment
1,gender
1,MSMEs
1,making
1,way
1,draft
1,outcome
1,WTO
1,MC
1,many
1,countries
1,opposed
1,initiatives
1,Goyal
1,said
1,humanitarian
1,crisis
1,triggered
1,spiraling
1,food
1,inflation
1,matter
1,deep
1,concern
1,Covid
1,pandemic
1,reinforced
1,efficacy
1,food
1,stockholding
1,public
1,good
1,Fighting
1,rights
1,farmers
1,hour
1,landing
1,WTO
1,Geneva
1,G
1,Ministerial
1,Meeting
1,Discussed
1,prospects
1,permanent
1,solution
1,public
1,stockholding
1,food
1,security
1,DG
1,Ngozi
1,OkonjoIweala
1,counterparts
1,developing
1,least
1,developed
1,nations
1,Goyal
1,tweeted
1,Goyal
1,made
1,clear
1,country
1,buckle
1,pressure
1,developed
1,world
1,sign
1,agreement
1,including
1,fisheries
1,subsidies
1,June
1,global
1,trade
1,meet
1,new
1,text
1,draft
1,pact
1,sent
1,consideration
1,ministers
1,failed
1,address
1,concerns
1,plenary
1,also
1,said
1,India
1,ramped
1,supplies
1,medical
1,products
1,provide
1,medical
1,health
1,items
1,globally
1,WTO
1,respond
1,alacrity
1,rich
1,countries
1,need
1,introspect
1,need
1,bow
1,head
1,shame
1,inability
1,respond
1,pandemic
1,Goyal
1,said
1,let
1,people
1,LDCs
1,developing
1,countries
1,Goyal
1,said
1,rights
1,Indian
1,fishermen
1,women
1,cannot
1,curtailed
1,manner
1,contrary
1,nations
1,responsible
1,depleted
1,fishstock
1,assume
1,responsibility
1,exploited
1,oceans
1,far
1,long
1,giving
1,subsidies
1,said
1,reply
1,ETs
1,question
1,muchawaited
1,fisheries
1,subsidies
1,pact
1,go
1,backdrop
1,Indias
1,stiff
1,opposition
1,WTO
1,DirectorGeneral
1,Ngozi
1,OkonjoIweala
1,said
1,try
1,best
1,get
1,fisheries
1,subsidies
1,agreement
1,know
1,good
1,stage
1,happens
1,want
1,know
1,made
1,much
1,progress
1,going
1,land
1,either
1,later
1,MC
1,hinting
1,possibility
1,searching
1,solution
1,ministerial
1,India
1,introduced
1,component
1,deep
1,sea
1,vessels
1,traditional
1,fishermen
1,flagship
1,Rs
1,crore
1,PM
1,Matsya
1,Sampada
1,Yojana
1,reiterating
1,New
1,Delhi
1,keen
1,finalise
1,pact
1,end
1,irrational
1,subsidies
1,overfishing
1,India
1,making
1,clear
1,achieve
1,sustainability
1,big
1,fishing
1,subsidisers
1,instance
1,EU
1,US
1,China
1,Japan
1,et
1,al
1,take
1,greater
1,responsibility
1,curtail
1,subsidies
1,fishing
1,capacities
1,formal
1,negotiations
1,scheduled
1,fourdaylong
1,MC
1,include
1,WTOs
1,response
1,pandemic
1,including
1,TradeRelated
1,Aspects
1,Intellectual
1,Property
1,Rights
1,TRIPS
1,food
1,security
1,subjects
1,scheduled
1,June
1,fisheries
1,subsidies
1,agriculture
1,June
1,finally
1,WTO
1,reforms
1,ecommerce
1,June
1,G
1,Bilaterals
1,G
1,ministerial
1,meeting
1,called
1,G
1,group
1,developing
1,countries
1,work
1,collectively
1,reach
1,likeminded
1,nations
1,secure
1,support
1,getting
1,fair
1,balanced
1,developmentcentric
1,outcome
1,WTO
1,include
1,permanent
1,solution
1,public
1,stockholding
1,special
1,safeguard
1,mechanism
1,G
1,group
1,includes
1,developing
1,least
1,developed
1,countries
1,minister
1,said
1,items
1,primarily
1,agenda
1,time
1,solution
1,public
1,stockholding
1,special
1,safeguard
1,mechanism
1,destabilising
1,crippling
1,effects
1,import
1,surges
1,downward
1,price
1,movement
1,largely
1,due
1,huge
1,subsidies
1,developed
1,nations
1,Shantanu
1,Sharma
1,Geneva
1,invitation
1,commerce
1,industry
1,ministry
10,ET
10,Corporate
10,Excellence
10,Awards
10,RBI
10,rate
10,hike
10,surprising
10,says
10,FM
10,Nirmala
10,SitharamanFinance
10,minister
10,Nirmala
10,Sitharaman
10,said
10,Centre
10,hadnt
10,surprised
10,Reserve
10,Bank
10,India
10,RBI
10,raising
10,interest
10,rates
10,week
10,doesnt
10,see
10,affecting
10,governments
10,infrastructure
10,investment
10,œIt
10,timing
10,came
10,surprise
10,many
10,act
10,people
10,thought
10,done
10,anyway
10,extent
10,varied
10,said
10,Economic
10,Times
